,Unnamed: 0,Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
1512,1536,Volkswagen Vento Diesel Highline,2011,50000,Diesel,Manual,1,20.54,1598.0,103.6,5.0,5.0
1513,1537,Audi Q5 2008-2012 3.0 TDI,2014,25000,Diesel,Automatic,1,12.19,2967.0,236.0,5.0,44.0
1514,1538,Maruti Alto 800 LXI,2015,21000,Petrol,Manual,1,22.74,796.0,47.3,5.0,2.79
1515,1539,Tata Manza ELAN Quadrajet BS IV,2012,148000,Diesel,Manual,2,21.12,1248.0,88.8,5.0,2.9
1516,1540,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2016,68000,Petrol,Manual,1,15.29,1591.0,121.3,5.0,9.85
1517,1541,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2014,52000,Diesel,Automatic,1,12.0,2987.0,224.0,7.0,49.0
1518,1542,Mahindra Thar CRDe,2016,19000,Diesel,Manual,1,16.55,2498.0,105.0,6.0,9.25
1519,1543,Hyundai Verna 1.6 CRDI,2011,74000,Diesel,Manual,2,22.32,1582.0,126.3,5.0,3.75
1520,1544,Ford Aspire Titanium Diesel,2017,30279,Diesel,Manual,1,26.1,1498.0,99.0,5.0,7.29
1521,1545,Mini Cooper 3 DOOR D,2016,20000,Diesel,Automatic,1,20.7,1496.0,113.98,4.0,23.5
1522,1546,Maruti Omni 8 Seater BSIV,2013,34834,Petrol,Manual,1,14.0,796.0,35.0,5.0,2.6
1523,1547,Mahindra Verito 1.5 D4 BSIV,2015,90000,Diesel,Manual,2,21.03,1461.0,65.0,5.0,3.1
1524,1548,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2016,38730,Diesel,Automatic,1,14.21,2143.0,203.0,5.0,29.98
1525,1549,Renault Duster 110PS Diesel RxZ,2016,57390,Diesel,Manual,1,19.01,1461.0,108.45,5.0,6.73
1526,1550,Maruti Swift Dzire Tour LDI,2016,100000,Diesel,Manual,1,23.4,1248.0,74.0,5.0,3.5
1527,1551,Volkswagen Polo Petrol Highline 1.2L,2011,50000,Petrol,Manual,1,16.47,1198.0,73.9,5.0,2.35
1528,1552,Mahindra XUV500 W10 2WD,2017,64961,Diesel,Manual,1,16.0,2179.0,140.0,7.0,16.13
1529,1553,Volkswagen Polo 1.2 MPI Highline,2014,72465,Petrol,Manual,1,16.47,1198.0,74.0,5.0,5.9
1530,1554,Maruti Ritz VXI,2012,68776,Petrol,Manual,1,21.1,1197.0,85.8,5.0,3.9
1531,1555,Chevrolet Optra 1.6 Elite,2005,150000,Petrol,Manual,1,14.7,1598.0,113.82763389013172,5.0,1.5
1532,1556,Toyota Innova 2.5 GX 7 STR BSIV,2012,68000,Diesel,Manual,1,12.8,2494.0,102.0,7.0,6.95
1533,1557,Honda City i DTec SV,2015,33000,Diesel,Manual,1,26.0,1498.0,98.6,5.0,7.0
1534,1558,Volkswagen Ameo 1.2 MPI Highline,2017,22389,Petrol,Manual,1,17.0,1198.0,73.75,5.0,7.23
1535,1559,Maruti SX4 ZDI Leather,2012,90000,Diesel,Manual,1,21.5,1248.0,88.8,5.0,3.81
1536,1560,Maruti Swift ZXI,2012,42000,Petrol,Manual,3,18.6,1197.0,85.8,5.0,4.5
1537,1561,Hyundai Creta 1.6 CRDi SX,2017,38767,Diesel,Manual,1,19.67,1582.0,126.2,5.0,12.6
1538,1562,Audi Q7 35 TDI Quattro Technology,2015,21000,Diesel,Automatic,1,12.07,2967.0,241.4,7.0,48.0
1539,1563,Maruti Alto LXi BSIII,2010,59136,Petrol,Manual,1,19.7,796.0,46.3,5.0,2.96
1540,1564,Honda Amaze SX i-DTEC,2014,36000,Diesel,Manual,1,25.8,1498.0,98.6,5.0,3.25
1541,1565,Volkswagen Passat Diesel Highline 2.0 TDI,2011,95000,Diesel,Automatic,2,18.33,1968.0,167.7,5.0,8.5
1542,1566,Hyundai Elantra CRDi SX AT,2013,51000,Diesel,Automatic,1,19.5,1582.0,126.24,5.0,8.75
1543,1567,Maruti Wagon R VXI BS IV,2011,36411,Petrol,Manual,1,18.9,998.0,67.1,5.0,3.08
1544,1568,Land Rover Discovery Sport TD4 HSE 7S,2017,40000,Diesel,Automatic,1,12.81,1999.0,148.31,7.0,41.5
1545,1569,Honda City i VTEC SV,2016,27300,Petrol,Manual,1,17.8,1497.0,117.3,5.0,7.0
1546,1570,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,2011,29813,Petrol,Automatic,2,14.74,1991.0,181.03,5.0,11.5
1547,1571,Maruti Wagon R LX BS IV,2011,71000,Petrol,Manual,1,20.51,998.0,67.04,5.0,2.6
1548,1572,Hyundai Verna 1.6 CRDI,2014,32000,Diesel,Manual,1,22.32,1582.0,126.3,5.0,4.3
1549,1574,Volkswagen Tiguan 2.0 TDI Highline,2017,50510,Diesel,Automatic,1,17.06,1968.0,141.0,5.0,24.9
1550,1575,BMW X1 sDrive 20d Exclusive,2011,102000,Diesel,Automatic,1,15.06,1995.0,177.0,5.0,13.75
1551,1576,Hyundai Grand i10 1.2 CRDi Sportz Option,2014,42277,Diesel,Manual,1,24.0,1186.0,73.97,5.0,3.85
1552,1577,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,46000,Diesel,Automatic,1,13.0,2143.0,201.1,5.0,23.25
1553,1578,Mahindra Bolero ZLX,2012,35000,Diesel,Manual,1,13.6,2523.0,113.82763389013172,7.0,7.0
1554,1579,Hyundai Grand i10 Asta Option,2015,50000,Petrol,Manual,1,18.9,1197.0,82.0,5.0,5.75
1555,1580,Hyundai i10 Magna 1.2,2008,62000,Petrol,Manual,2,20.36,1197.0,78.9,5.0,1.65
1556,1581,Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,2012,78000,Diesel,Manual,1,19.33,1968.0,138.1,5.0,6.5
1557,1582,Skoda Yeti Elegance,2011,79000,Diesel,Manual,1,17.67,1968.0,138.08,5.0,7.5
1558,1583,Audi Q7 45 TDI Quattro Premium Plus,2019,6773,Diesel,Automatic,1,14.75,2967.0,245.0,7.0,72.94
1559,1584,Toyota Fortuner 3.0 Diesel,2010,135000,Diesel,Manual,2,11.5,2982.0,171.0,7.0,11.0
1560,1585,Maruti Wagon R VXI Minor ABS,2013,36716,Petrol,Manual,1,18.9,1061.0,67.0,5.0,3.02
1561,1586,Hyundai EON Era,2013,65060,Petrol,Manual,1,21.1,814.0,55.2,5.0,3.32
1562,1587,Honda Brio S MT,2013,33000,Petrol,Manual,1,19.4,1198.0,86.8,5.0,3.24
1563,1588,Maruti Alto 800 VXI,2015,11110,Petrol,Manual,1,22.74,796.0,47.3,5.0,2.35
1564,1589,Mahindra Bolero ZLX,2013,63000,Diesel,Manual,1,15.96,2523.0,62.1,7.0,5.5
1565,1590,Honda City i VTEC SV,2015,27030,Petrol,Manual,1,17.8,1497.0,117.3,5.0,6.75
1566,1591,Skoda Rapid 1.6 MPI Elegance Black Package,2015,19600,Petrol,Manual,1,15.0,1598.0,103.52,5.0,6.15
1567,1592,Maruti Swift VVT VXI,2016,27755,Petrol,Manual,1,22.0,1197.0,81.8,5.0,5.45
1568,1593,Hyundai EON Magna Plus,2013,20000,Petrol,Manual,2,21.1,814.0,55.2,5.0,2.3
1569,1594,Maruti Swift Dzire ZXI,2015,24782,Petrol,Manual,1,20.85,1197.0,83.14,5.0,6.21
1570,1595,Nissan Micra XV CVT,2014,47303,Petrol,Automatic,1,19.34,1198.0,76.0,5.0,5.21
1571,1596,Audi Q7 4.2 FSI quattro,2008,71000,Petrol,Automatic,1,8.3,4134.0,250.0,7.0,11.99
1572,1597,Maruti Swift Vdi BSIII,2010,135000,Diesel,Manual,1,17.8,1248.0,75.0,5.0,3.1
1573,1598,Tata Xenon XT EX 4X2,2017,1000,Diesel,Manual,1,13.49,2179.0,138.03,5.0,7.5
1574,1599,Volkswagen Polo 1.5 TDI Comfortline,2016,29000,Diesel,Manual,1,20.14,1498.0,88.8,5.0,4.0
1575,1600,Honda City i VTEC SV,2016,36367,Petrol,Manual,1,17.8,1497.0,117.3,5.0,7.73
1576,1601,Honda City i VTEC V,2015,38000,Petrol,Manual,1,17.4,1497.0,117.3,5.0,7.8
1577,1602,Maruti 800 AC BSIII,2011,83969,Petrol,Manual,1,16.1,796.0,37.0,4.0,1.3
1578,1603,Volkswagen Polo 1.5 TDI Trendline,2014,82621,Diesel,Manual,1,20.14,1498.0,88.8,5.0,4.42
1579,1604,Chevrolet Captiva LTZ VCDi,2009,89000,Diesel,Automatic,1,12.5,1991.0,147.9,7.0,4.0
1580,1605,Mahindra XUV500 W10 2WD,2016,54000,Diesel,Manual,1,16.0,2179.0,140.0,7.0,13.0
1581,1606,Honda Amaze VX i-DTEC,2015,61691,Diesel,Manual,1,25.8,1498.0,98.6,5.0,5.38
1582,1607,Hyundai i20 1.2 Sportz Option,2011,32200,Petrol,Manual,2,17.0,1197.0,80.0,5.0,3.25
1583,1608,Maruti Wagon R AMT VXI,2016,68630,Petrol,Automatic,1,20.51,998.0,67.0,5.0,3.87
1584,1609,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2014,61000,Diesel,Automatic,2,16.96,1968.0,138.03,5.0,8.25
1585,1610,Maruti Ciaz 1.4 Zeta,2018,32644,Petrol,Manual,1,20.73,1373.0,91.1,5.0,9.28
1586,1611,Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,2012,85000,Diesel,Automatic,1,11.79,2179.0,120.0,7.0,6.25
1587,1612,Chevrolet Aveo U-VA 1.2 LS,2008,75000,Petrol,Manual,2,15.26,1150.0,74.9,5.0,1.15
1588,1613,Maruti Ciaz ZXi Option,2016,40347,Petrol,Manual,1,20.73,1373.0,91.2,5.0,7.8
1589,1614,Hyundai i20 1.4 CRDi Asta,2012,60788,Diesel,Manual,1,23.0,1396.0,90.0,5.0,4.5
1590,1615,Honda Jazz 1.2 SV i VTEC,2018,18664,Petrol,Manual,1,18.7,1199.0,88.7,5.0,7.56
1591,1616,Mahindra XUV500 W10 2WD,2017,57847,Diesel,Manual,1,16.0,2179.0,140.0,7.0,16.08
1592,1617,Hyundai i20 1.2 Sportz,2012,52237,Petrol,Manual,1,17.0,1197.0,80.0,5.0,4.5
1593,1618,Hyundai Verna 1.6 SX,2012,128000,Diesel,Manual,1,22.32,1582.0,126.32,5.0,5.0
1594,1619,Hyundai i10 Era 1.1,2011,54000,Petrol,Manual,1,19.81,1086.0,68.05,5.0,2.2
1595,1620,Maruti Celerio VXI AT,2014,49800,Petrol,Automatic,1,23.1,998.0,67.04,5.0,4.0
1596,1621,Skoda Fabia 1.2 TDI Ambition,2012,98000,Diesel,Manual,1,20.86,1199.0,73.9,5.0,2.51
1597,1622,Maruti Swift VDI BSIV,2015,60095,Diesel,Manual,1,25.2,1248.0,74.0,5.0,4.75
1598,1623,Hyundai i10 Magna(O) with Sun Roof,2008,68000,Petrol,Manual,2,16.0,1086.0,66.7,5.0,2.0
1599,1624,Hyundai i10 Magna 1.2,2010,81402,Petrol,Manual,2,20.36,1197.0,78.9,5.0,2.1
1600,1625,Ford Ecosport 1.5 Ti VCT AT Titanium,2013,38000,Petrol,Automatic,1,16.5,1499.0,110.0,5.0,6.25
1601,1626,Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde,2011,92239,Diesel,Automatic,2,11.5,2987.0,210.0,5.0,10.6
1602,1627,Maruti Swift VDI BSIV,2017,49224,Diesel,Manual,1,25.2,1248.0,74.0,5.0,6.0
1603,1628,Maruti 800 Std BSIII,2004,12000,Petrol,Manual,2,16.1,796.0,37.0,4.0,0.45
1604,1629,Maruti Swift Lxi BSIII,2010,54898,Petrol,Manual,3,16.1,1298.0,88.2,5.0,2.5
1605,1630,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2018,2500,Petrol,Manual,1,15.29,1591.0,121.3,5.0,12.75
1606,1631,BMW X1 M Sport sDrive 20d,2017,32838,Diesel,Automatic,1,17.05,1995.0,190.0,5.0,30.29
1607,1632,Ford Ikon 1.3 Flair,2006,27076,Petrol,Manual,1,13.8,1299.0,70.0,5.0,1.6
1608,1633,Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,75445,Diesel,Manual,1,22.7,1498.0,89.84,5.0,7.54
1609,1634,Maruti Ciaz VXi Plus,2015,46601,Petrol,Manual,1,20.73,1373.0,91.1,5.0,6.84
1610,1635,Volkswagen Passat Diesel Highline 2.0 TDI,2012,72000,Diesel,Automatic,1,18.33,1968.0,167.7,5.0,6.0
1611,1636,Honda Jazz 1.5 VX i DTEC,2017,27000,Diesel,Manual,1,27.3,1498.0,98.6,5.0,8.0
1612,1637,Audi A4 35 TDI Premium,2016,68193,Diesel,Automatic,1,17.11,1968.0,174.33,5.0,24.74
1613,1638,Hyundai Grand i10 CRDi Sportz Celebration Edition,2017,34429,Diesel,Manual,1,24.0,1120.0,70.0,5.0,5.5
1614,1639,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2013,46000,Diesel,Automatic,1,12.0,2987.0,224.0,7.0,36.0
1615,1640,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,80544,Diesel,Manual,1,12.99,2494.0,100.6,7.0,11.79
1616,1641,Nissan Sunny 2011-2014 XL,2011,42000,Petrol,Manual,2,16.95,1498.0,97.7,5.0,3.0
1617,1642,Skoda Laura Ambiente 2.0 TDI CR AT,2011,94821,Diesel,Automatic,2,20.0,1968.0,138.1,5.0,6.75
1618,1643,Chevrolet Aveo 1.4 LS,2006,100000,Petrol,Manual,1,14.49,1399.0,92.7,5.0,1.4
1619,1644,Honda Mobilio V i DTEC,2014,57000,Diesel,Manual,1,24.2,1498.0,98.6,7.0,5.75
1620,1645,Maruti Ritz VDi,2010,79894,Diesel,Manual,1,21.1,1248.0,73.9,5.0,3.4
1621,1646,Volkswagen Polo Petrol Highline 1.2L,2011,44748,Petrol,Manual,2,16.47,1198.0,73.9,5.0,4.89
1622,1647,Nissan Terrano XL,2013,31000,Petrol,Manual,1,13.24,1598.0,102.5,5.0,4.95
1623,1648,Maruti A-Star AT Vxi Aktiv,2013,60587,Petrol,Automatic,2,16.98,998.0,66.1,5.0,3.49
1624,1649,Toyota Etios Liva GD,2011,32000,Diesel,Manual,1,23.59,1364.0,113.82763389013172,5.0,3.85
1625,1650,Honda City 1.5 S MT,2014,43772,Petrol,Manual,1,17.0,1497.0,118.0,5.0,6.35
1626,1651,Hyundai Grand i10 AT Asta,2017,23576,Petrol,Automatic,1,18.9,1197.0,82.0,5.0,7.08
1627,1652,Jaguar XE 2.0L Diesel Prestige,2017,4000,Diesel,Automatic,1,13.6,1999.0,177.0,5.0,38.0
1628,1653,Mahindra Scorpio VLX,2012,62000,Diesel,Manual,1,12.05,2179.0,120.0,8.0,6.25
1629,1654,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2011,36000,Petrol,Automatic,1,11.74,1796.0,186.0,5.0,10.15
1630,1655,Skoda Superb Elegance 1.8 TSI AT,2014,80000,Petrol,Automatic,1,13.7,1798.0,157.75,5.0,10.75
1631,1656,Chevrolet Cruze LTZ AT,2012,137008,Diesel,Automatic,1,18.1,1991.0,147.9,4.0,4.65
1632,1657,Mahindra Scorpio VLX,2010,61001,Diesel,Manual,1,12.05,2179.0,120.0,8.0,4.75
1633,1658,Hyundai Verna 1.6 SX VTVT (O),2015,52191,Petrol,Manual,1,17.1,1591.0,121.3,5.0,7.78
1634,1659,Hyundai i20 1.4 Asta CRDi with AVN,2016,77076,Diesel,Manual,1,23.0,1396.0,90.0,5.0,6.75
1635,1660,Honda City ZX CVT,2008,56000,Petrol,Automatic,1,16.4,1497.0,78.0,5.0,2.99
1636,1661,Hyundai i10 Magna,2013,21000,Petrol,Manual,1,20.36,1197.0,78.9,5.0,2.35
1637,1662,Honda Amaze S i-Dtech,2013,89429,Diesel,Manual,1,25.8,1498.0,98.6,5.0,3.65
1638,1663,Maruti Wagon R LXI,2012,45631,Petrol,Manual,2,22.5,998.0,67.04,5.0,2.74
1639,1664,Honda Brio S MT,2013,53959,Petrol,Manual,1,19.4,1198.0,86.8,5.0,3.5
1640,1665,Hyundai i20 1.2 Sportz Option,2014,55804,Petrol,Manual,1,17.0,1197.0,80.0,5.0,4.76
1641,1666,Volkswagen Vento 2013-2015 1.6 Comfortline,2016,25899,Petrol,Manual,1,15.04,1598.0,103.2,5.0,6.2
1642,1667,Skoda Octavia Rider 1.9 TDI MT,2008,82000,Diesel,Manual,2,18.7,1896.0,66.0,5.0,2.35
1643,1668,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2014,52000,Diesel,Automatic,1,13.0,2143.0,204.0,5.0,24.5
1644,1669,Renault Duster Petrol RxL,2013,20000,Petrol,Manual,1,13.24,1598.0,102.57,5.0,6.0
1645,1670,Hyundai EON Sportz,2017,31829,Petrol,Manual,1,21.1,814.0,55.2,5.0,3.65
1646,1671,Maruti Swift VXI,2016,18094,Petrol,Manual,2,18.6,1197.0,85.8,5.0,6.26
1647,1672,Nissan Micra Diesel,2011,80000,Diesel,Manual,2,19.5,1461.0,113.82763389013172,5.0,2.1
1648,1673,Audi Q5 3.0 TDI Quattro Technology,2015,11964,Diesel,Automatic,1,13.22,2967.0,241.4,5.0,32.95
1649,1674,Hyundai i20 1.2 Spotz,2018,22684,Petrol,Manual,1,18.6,1197.0,81.83,5.0,7.8
1650,1675,Honda Brio S MT,2014,43521,Petrol,Manual,1,19.4,1198.0,86.8,5.0,4.25
1651,1676,Maruti Swift Dzire ZXi,2014,49386,Petrol,Manual,1,17.5,1298.0,85.8,5.0,4.86
1652,1677,Hyundai Grand i10 1.2 Kappa Magna,2017,12248,Petrol,Manual,1,18.9,1197.0,81.86,5.0,4.9
1653,1678,Mahindra Xylo E8 ABS BS IV,2014,67771,Diesel,Manual,1,11.68,2498.0,112.0,8.0,7.06
1654,1679,Volkswagen Polo GTI,2015,60007,Petrol,Automatic,1,17.21,1798.0,189.0,4.0,4.5
1655,1680,Maruti Alto K10 VXI,2011,48624,Petrol,Manual,1,24.07,998.0,67.1,5.0,3.22
1656,1681,Volkswagen Polo Diesel Comfortline 1.2L,2014,30000,Diesel,Manual,1,22.07,1199.0,73.9,5.0,3.25
1657,1682,Hyundai Grand i10 Sportz,2016,81605,Petrol,Manual,1,18.9,1197.0,82.0,5.0,4.53
1658,1683,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2017,32642,Diesel,Automatic,1,14.84,2143.0,170.0,5.0,34.78
1659,1684,Hyundai Verna 1.6 SX VTVT AT,2014,34200,Petrol,Automatic,1,15.74,1591.0,121.3,5.0,6.5
1660,1685,Fiat Punto EVO 1.2 Emotion,2010,72204,Petrol,Manual,1,15.7,1172.0,67.0,5.0,2.25
1661,1686,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2011,156347,Diesel,Manual,2,12.99,2494.0,100.0,8.0,8.0
1662,1687,Mahindra TUV 300 2015-2019 mHAWK100 T8 AMT,2017,47357,Diesel,Automatic,1,18.49,1493.0,100.0,7.0,8.37
1663,1688,Volkswagen Polo 1.5 TDI Comfortline,2015,61738,Diesel,Manual,1,20.14,1498.0,88.8,5.0,5.39
1664,1689,BMW 5 Series 520d Luxury Line,2018,32586,Diesel,Automatic,1,22.48,1995.0,190.0,5.0,37.3
1665,1690,Mercedes-Benz GLE 350d,2018,40129,Diesel,Automatic,1,11.57,2987.0,254.79,5.0,70.8
1666,1691,Mercedes-Benz M-Class ML 350 CDI,2012,51000,Diesel,Automatic,1,11.74,2987.0,254.8,5.0,22.25
1667,1692,Hyundai Grand i10 1.2 Kappa Sportz,2018,10393,Petrol,Manual,1,18.9,1197.0,81.86,5.0,6.03
1668,1693,Skoda Superb Elegance 1.8 TSI AT,2011,46000,Petrol,Automatic,1,13.7,1798.0,157.75,5.0,4.9
1669,1694,Hyundai i10 Sportz AT,2013,21000,Petrol,Automatic,1,16.95,1197.0,78.9,5.0,3.96
1670,1695,Hyundai i20 1.4 CRDi Asta,2011,113562,Diesel,Manual,1,23.0,1396.0,90.0,5.0,4.6
1671,1696,Mahindra Scorpio VLX,2011,100010,Diesel,Manual,2,12.05,2179.0,120.0,8.0,5.5
1672,1697,Honda Brio V MT,2013,63107,Petrol,Manual,1,19.4,1198.0,86.8,5.0,3.25
1673,1698,Hyundai i20 1.2 Magna Executive,2017,58500,Petrol,Manual,1,18.6,1197.0,81.83,5.0,6.25
1674,1699,Ford Endeavour 4x2 XLT Limited Edition,2007,90000,Diesel,Manual,4,10.9,2499.0,143.0,7.0,3.0
1675,1700,Hyundai Verna CRDi SX,2011,108242,Diesel,Manual,1,16.8,1493.0,110.0,5.0,4.25
1676,1701,Toyota Fortuner 3.0 Diesel,2011,146300,Diesel,Manual,1,11.5,2982.0,171.0,7.0,12.25
1677,1702,BMW X1 sDrive20d,2011,62943,Diesel,Automatic,2,17.05,1995.0,184.0,5.0,10.95
1678,1703,Toyota Fortuner 4x2 AT,2013,65000,Diesel,Automatic,1,12.55,2982.0,168.5,7.0,16.5
1679,1704,Honda Amaze V CVT Petrol,2018,1700,Petrol,Automatic,1,19.0,1199.0,88.76,5.0,7.8
1680,1705,Hyundai i10 Era 1.1,2013,34697,Petrol,Manual,1,19.81,1086.0,68.05,5.0,3.7
1681,1706,Hyundai i20 1.2 Sportz,2012,58000,Petrol,Manual,1,17.0,1197.0,80.0,5.0,4.0
1682,1707,BMW 3 Series 320d GT Luxury Line,2015,32500,Diesel,Automatic,1,19.59,1995.0,187.74,5.0,26.75
1683,1708,Audi Q3 35 TDI Quattro Premium Plus,2016,58661,Diesel,Automatic,1,15.17,1968.0,181.0,5.0,28.03
1684,1709,Maruti Swift VXI Optional,2017,37124,Petrol,Manual,1,20.4,1197.0,81.8,5.0,5.44
1685,1710,Maruti Baleno Delta Automatic,2017,44000,Petrol,Automatic,1,21.4,1197.0,83.1,5.0,6.2
1686,1711,Hyundai Accent GLE,2005,45200,Petrol,Manual,1,13.2,1495.0,94.0,5.0,0.9
1687,1712,Maruti Ritz LXi,2016,11000,Petrol,Manual,1,18.5,1197.0,85.8,5.0,3.95
1688,1713,Tata Nano Lx,2011,65000,Petrol,Manual,2,26.0,624.0,35.0,4.0,0.44
1689,1714,Ford Figo Diesel EXI,2012,55005,Diesel,Manual,1,20.0,1399.0,68.0,5.0,2.75
1690,1715,Volkswagen Passat Diesel Highline 2.0 TDI,2011,81650,Diesel,Automatic,1,18.33,1968.0,167.7,5.0,7.5
1691,1716,Fiat Linea Emotion Pack (Diesel),2010,160000,Diesel,Manual,2,19.0,1248.0,93.0,5.0,2.5
1692,1717,Mahindra Xylo D4,2015,169000,Diesel,Manual,1,14.95,2489.0,93.7,7.0,5.0
1693,1718,Maruti Wagon R VXI,2013,67263,Petrol,Manual,1,18.9,998.0,67.1,5.0,3.6
1694,1719,Toyota Etios G Safety,2012,44223,Petrol,Manual,1,17.6,1496.0,88.7,5.0,3.99
1695,1720,Hyundai Grand i10 Sportz,2015,36840,Petrol,Manual,1,18.9,1197.0,82.0,5.0,5.64
1696,1721,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2014,160000,Diesel,Manual,1,12.99,2494.0,100.0,8.0,12.0
1697,1722,Tata Indica V2 DLS TC,2008,133000,Diesel,Manual,1,16.8,1405.0,62.0,5.0,0.7
1698,1723,BMW 3 Series 320d Sport Line,2015,69123,Diesel,Automatic,1,18.88,1995.0,184.0,5.0,19.0
1699,1724,Ford Endeavour 3.2 Titanium AT 4X4,2017,38000,Diesel,Automatic,1,10.91,3198.0,197.0,7.0,30.48
1700,1725,Maruti Ciaz Zeta,2017,5500,Petrol,Manual,1,21.56,1462.0,103.25,5.0,8.2
1701,1726,Ford Figo 1.5D Titanium Plus MT,2015,1001,Diesel,Manual,1,25.83,1498.0,99.0,5.0,7.55
1702,1727,Chevrolet Aveo U-VA 1.2 LS,2007,59000,Petrol,Manual,3,15.26,1150.0,74.9,5.0,0.99
1703,1728,Honda City 1.5 V AT,2011,78256,Petrol,Automatic,1,16.8,1497.0,118.0,5.0,4.15
1704,1729,Nissan Sunny XL,2016,90000,Petrol,Manual,1,16.95,1498.0,97.6,5.0,6.2
1705,1730,Maruti Swift Dzire VXI,2016,18000,Petrol,Manual,1,19.1,1197.0,85.8,5.0,4.4
1706,1731,Ford Figo Diesel Titanium,2012,60000,Diesel,Manual,1,20.0,1399.0,68.0,5.0,2.1
1707,1732,Fiat Grande Punto 1.3 Emotion (Diesel),2011,130000,Diesel,Manual,1,20.3,1248.0,75.0,5.0,2.2
1708,1733,Hyundai Elite i20 Petrol Asta,2018,32851,Petrol,Manual,1,18.6,1197.0,81.86,5.0,8.34
1709,1734,Maruti Swift Dzire VDI,2014,32000,Diesel,Manual,1,23.4,1248.0,74.0,5.0,4.35
1710,1735,Ford Ecosport 1.5 DV5 MT Titanium,2014,62700,Diesel,Manual,1,22.7,1498.0,89.84,5.0,6.8
1711,1736,Maruti Swift Dzire VDi,2010,71000,Diesel,Manual,1,19.3,1248.0,73.9,5.0,3.3
1712,1737,Hyundai Grand i10 Sportz,2016,19947,Petrol,Manual,1,18.9,1197.0,82.0,5.0,5.04
1713,1738,Ford Endeavour 3.0L 4X4 AT,2012,91000,Diesel,Automatic,1,11.4,2953.0,153.86,7.0,9.2
1714,1739,Volkswagen Polo Diesel Highline 1.2L,2014,74000,Diesel,Manual,1,22.07,1199.0,73.9,5.0,5.7
1715,1740,Mahindra TUV 300 2015-2019 mHAWK100 T8,2018,55594,Diesel,Manual,1,18.49,1493.0,100.0,7.0,8.48
1716,1741,BMW X6 xDrive 40d,2013,58000,Diesel,Automatic,1,11.2,2993.0,306.0,4.0,48.0
1717,1742,Renault Duster 110PS Diesel RxZ,2012,110224,Diesel,Manual,1,19.01,1461.0,108.45,5.0,6.1
1718,1743,Maruti Wagon R LXI,2010,21002,Petrol,Manual,1,22.5,998.0,67.04,5.0,2.75
1719,1744,Maruti Ertiga SHVS VDI,2017,121000,Diesel,Manual,1,24.52,1248.0,88.5,7.0,8.0
1720,1745,Maruti Alto LXi BSIII,2010,73513,Petrol,Manual,1,19.7,796.0,46.3,5.0,1.85
1721,1746,Maruti Wagon R AMT VXI Option,2015,34000,Petrol,Automatic,1,20.51,998.0,67.0,5.0,3.85
1722,1747,Maruti Eeco 7 Seater Standard,2017,28371,Petrol,Manual,1,15.1,1196.0,73.0,7.0,4.74
1723,1748,Renault Duster 110PS Diesel RxL,2013,74755,Diesel,Manual,1,19.6,1461.0,108.45,5.0,5.63
1724,1749,Maruti Zen Estilo 1.1 LX BSIII,2011,25805,Petrol,Manual,1,18.2,1061.0,64.0,5.0,2.62
1725,1750,Renault Duster Petrol RxL,2015,82603,Petrol,Manual,1,13.06,1598.0,102.53,5.0,4.9
1726,1751,Honda Civic 2006-2010 1.8 S MT,2006,110000,Petrol,Manual,1,13.5,1799.0,130.0,5.0,2.65
1727,1752,Mahindra XUV500 W8 2WD,2012,88000,Diesel,Manual,1,16.0,2179.0,140.0,7.0,5.99
1728,1753,Mahindra Verito 1.5 D6 BSIV,2011,110000,Diesel,Manual,2,21.0,1461.0,64.1,5.0,2.4
1729,1754,Renault KWID Climber 1.0 MT,2017,15000,Petrol,Manual,1,21.7,999.0,67.0,5.0,4.25
1730,1755,Porsche Cayenne Diesel,2013,70000,Diesel,Automatic,1,15.15,2967.0,240.0,5.0,40.0
1731,1756,Maruti Swift DDiS VDI,2008,150000,Diesel,Manual,2,28.4,1248.0,74.0,5.0,2.7
1732,1757,Datsun GO T Option,2016,19000,Petrol,Manual,1,20.63,1198.0,67.0,5.0,2.99
1733,1758,Hyundai i20 1.2 Magna,2011,37442,Petrol,Manual,1,18.5,1197.0,80.0,5.0,3.4
